Student_ID,Gender,Age,City,Department,Semester,Matric_Marks,Intermediate_Marks,Entry_Test_Score,Current_CGPA,Previous_Semester_GPA,Attendance_Percentage,Study_Hours_Per_Day,Sleep_Hours,Social_Media_Hours,Stress_Level,Motivation_Level,Discipline_Level,Programming_Skill_Level,Python_Knowledge,Java_Knowledge,Database_Knowledge,ML_Knowledge,Web_Development_Skill,GitHub_Projects_Count,Certifications_Count,Internship_Experience,Internship_Duration_Months,Scholarship,Hostel_Resident,Financial_Background,Transport_Mode,Communication_Skill,English_Level,Resume_Score,Job_Applications_Submitted,Offer_Letters_Received,Placement_Status
8327,Male,21,Mardan,ME,7,832,856,36,2.47,2.94,46,3.4,7.0,3.0,Medium,Medium,Low,Beginner,7,4,9,9,1,13,8,Yes,11,Yes,No,High,Car,9,Average,81,3,5,Placed
8328,Female,26,Peshawar,ME,2,1079,682,38,3.9,3.49,43,2.4,8.7,1.8,Low,High,High,Advanced,10,5,9,5,7,6,7,Yes,2,Yes,Yes,Low,Walk,10,Weak,94,1,0,Placed
8329,Female,22,Islamabad,BBA,2,773,1034,30,3.78,3.35,69,0.8,6.0,5.4,High,Medium,Medium,Beginner,9,9,0,2,4,18,8,No,0,No,Yes,High,Bike,2,Weak,44,40,0,Placed
8330,Male,21,Abbottabad,SE,2,746,1004,94,3.26,3.68,49,3.1,4.4,3.5,Low,Medium,Medium,Beginner,0,7,0,1,1,20,6,Yes,2,No,Yes,Low,Bus,3,Average,55,45,0,Placed
8331,Male,18,Peshawar,BBA,2,643,1042,38,2.16,1.99,52,6.1,9.0,5.8,Low,Medium,Medium,Intermediate,10,2,3,1,5,10,2,No,0,No,No,Low,Bus,9,Weak,37,3,1,Placed
8332,Male,23,Lahore,CS,5,916,872,93,2.16,2.25,83,3.0,5.9,0.9,Medium,Medium,Medium,Intermediate,10,4,0,0,2,12,0,Yes,6,Yes,No,Low,Car,1,Weak,99,17,5,Placed
8333,Male,22,Mardan,CS,7,783,927,80,2.76,2.94,95,3.3,8.2,0.2,High,Medium,High,Beginner,1,0,7,8,4,8,2,No,0,Yes,No,Low,Bike,2,Fluent,67,7,1,Placed
8334,Male,23,Lahore,EE,3,619,829,89,2.87,3.12,43,4.1,6.2,4.3,High,Low,High,Advanced,2,1,9,7,6,6,8,No,0,Yes,Yes,Middle,Car,5,Average,30,32,4,Placed
8335,Male,26,Mardan,EE,8,860,839,54,3.75,3.37,63,4.3,4.2,3.0,High,Medium,Medium,Advanced,1,4,9,2,8,7,8,Yes,7,Yes,No,High,Walk,7,Good,50,26,4,Placed
8336,Female,24,Islamabad,DS,6,606,1091,61,3.33,3.0,56,6.5,6.4,0.0,High,High,High,Beginner,2,9,2,1,3,19,2,No,0,Yes,Yes,Low,Walk,7,Good,82,17,5,Placed
8337,Male,22,Lahore,SE,7,611,616,95,3.25,3.52,44,3.1,5.8,3.5,Medium,Low,High,Intermediate,6,9,8,8,5,5,5,Yes,8,No,No,Low,Walk,6,Weak,74,10,1,Placed
8338,Male,22,Lahore,CS,8,924,990,56,2.66,3.08,86,4.1,8.5,4.0,Medium,Low,Medium,Intermediate,4,1,8,5,6,1,3,No,0,Yes,No,Low,Walk,5,Weak,65,43,0,Placed
8339,Female,23,Swat,BBA,5,957,1081,40,3.57,4.0,45,5.8,4.8,5.9,High,Medium,Medium,Beginner,10,3,7,5,3,8,8,Yes,8,Yes,No,High,Car,9,Fluent,55,5,5,Placed
8340,Female,26,Swat,IT,8,906,811,72,3.6,3.63,60,7.5,4.3,3.8,High,High,High,Intermediate,2,10,8,1,4,3,7,Yes,10,Yes,No,Middle,Bus,4,Good,54,22,5,Placed
8341,Male,23,Karachi,ME,3,768,829,67,3.68,3.3,66,2.8,5.4,4.5,High,High,High,Beginner,7,4,9,8,7,18,6,No,0,No,No,Middle,Walk,2,Good,32,30,5,Placed
8342,Female,24,Lahore,IT,2,655,739,54,3.51,3.24,47,6.5,6.0,3.7,High,Medium,Medium,Beginner,10,1,7,9,10,14,3,Yes,2,No,No,Low,Walk,7,Good,100,11,4,Placed
8343,Female,22,Mardan,SE,1,753,974,75,2.81,2.56,72,0.8,5.4,0.3,High,Low,Low,Intermediate,1,3,7,8,6,11,8,Yes,8,Yes,Yes,Low,Car,1,Weak,31,37,3,Placed
8344,Male,18,Islamabad,IT,5,721,658,78,3.39,3.23,83,5.1,5.1,5.5,High,Medium,High,Beginner,2,3,3,7,5,13,5,No,0,No,No,High,Car,2,Weak,99,31,3,Placed
8345,Female,24,Islamabad,CS,1,722,954,88,2.86,3.14,52,1.6,6.4,1.3,Medium,Low,Medium,Advanced,7,4,1,9,5,10,5,No,0,No,Yes,Middle,Car,7,Average,43,40,2,Placed
8346,Female,18,Swat,BBA,1,931,819,72,3.2,2.97,84,3.4,8.1,0.7,High,Low,Medium,Advanced,2,10,7,1,6,16,1,Yes,9,Yes,No,High,Bus,5,Fluent,39,33,3,Placed
8347,Male,21,Lahore,AI,2,1057,867,31,1.52,1.65,62,3.7,4.7,2.6,Medium,Medium,Medium,Intermediate,5,8,3,0,10,13,5,No,0,No,No,High,Bus,3,Good,84,3,0,Placed
8348,Male,24,Mardan,BBA,4,719,726,60,3.97,3.6,86,1.9,5.4,2.2,Medium,Medium,High,Beginner,8,0,8,0,7,14,8,No,0,Yes,No,Middle,Car,2,Average,35,47,5,Placed
8349,Male,22,Abbottabad,AI,5,852,631,97,2.47,2.39,88,3.1,7.6,0.1,High,High,Medium,Advanced,10,6,1,5,2,7,6,Yes,6,No,No,High,Car,5,Fluent,94,3,5,Placed
8350,Male,26,Peshawar,EE,1,815,974,69,2.13,2.43,73,4.0,5.3,4.0,High,High,Medium,Beginner,1,1,7,6,10,1,3,Yes,9,Yes,Yes,High,Car,9,Weak,88,46,0,Placed
8351,Male,24,Mardan,SE,7,1026,754,96,1.62,1.83,74,5.3,8.9,0.2,High,Low,Low,Beginner,10,0,0,9,2,20,3,No,0,Yes,No,Middle,Walk,1,Good,62,2,1,Placed
8352,Female,18,Islamabad,IT,4,919,649,99,2.98,2.74,62,3.9,6.4,3.9,Medium,Medium,Low,Beginner,6,0,3,0,9,0,6,Yes,6,Yes,No,Low,Walk,1,Average,48,21,1,Placed
8353,Female,22,Islamabad,EE,4,916,759,49,3.6,4.0,40,5.3,5.9,5.1,High,High,Low,Intermediate,8,3,0,1,10,1,8,Yes,10,No,Yes,Middle,Walk,1,Good,82,27,0,Placed
8354,Female,19,Islamabad,BBA,1,957,867,40,1.6,1.34,73,1.7,4.3,4.6,Low,High,High,Beginner,3,0,2,4,7,16,6,No,0,No,No,Middle,Car,4,Fluent,72,4,5,Placed
8355,Female,22,Swat,ME,3,883,977,30,2.51,2.73,86,2.7,8.1,3.9,Low,Medium,Medium,Intermediate,2,3,9,5,1,15,6,Yes,11,No,Yes,High,Bike,6,Good,59,3,5,Placed
8356,Male,26,Peshawar,AI,8,975,915,70,3.92,4.0,90,6.7,6.7,1.3,Medium,Medium,Low,Beginner,1,8,7,6,7,14,3,Yes,11,No,Yes,Low,Car,2,Weak,39,28,0,Placed
8357,Male,22,Karachi,ME,1,1024,1033,99,1.79,1.52,59,3.7,7.1,3.8,Medium,Medium,Low,Advanced,5,9,6,8,3,2,4,No,0,Yes,No,High,Bike,7,Average,30,37,2,Placed
8358,Male,18,Abbottabad,EE,2,928,1074,74,1.79,1.9,99,7.2,6.6,4.5,High,Low,High,Beginner,1,5,6,0,4,6,8,No,0,No,Yes,High,Bus,3,Average,95,2,5,Placed
8359,Male,21,Islamabad,DS,7,789,746,71,2.91,2.8,65,6.2,5.7,2.0,Low,Medium,High,Advanced,3,9,1,7,9,13,1,Yes,9,Yes,Yes,Middle,Bike,4,Weak,75,35,1,Placed
8360,Female,23,Swat,EE,1,1029,981,47,1.66,1.25,65,5.6,5.3,2.4,Medium,Low,Medium,Advanced,7,5,0,10,4,11,4,No,0,No,No,Middle,Bus,7,Weak,48,29,5,Placed
8361,Male,18,Mardan,AI,6,899,729,40,2.45,2.39,52,3.9,6.3,1.1,High,Medium,High,Intermediate,0,1,5,1,5,9,8,No,0,No,Yes,Low,Car,8,Fluent,79,14,0,Placed
8362,Male,25,Mardan,BBA,3,874,886,51,2.38,2.3,100,1.1,4.8,5.1,Medium,Low,Medium,Intermediate,10,6,1,3,10,12,8,Yes,10,No,No,Low,Car,9,Good,53,14,0,Placed
8363,Female,21,Peshawar,DS,3,949,692,77,2.53,2.6,88,6.4,7.3,1.8,Low,Low,Low,Beginner,3,10,10,4,9,1,8,No,0,No,No,High,Bus,2,Weak,76,42,0,Placed
8364,Female,25,Lahore,SE,6,1059,1062,56,2.76,2.44,50,4.3,4.0,0.6,High,High,Low,Advanced,9,6,2,3,9,17,6,Yes,5,Yes,No,Middle,Walk,9,Fluent,37,16,3,Placed
8365,Female,23,Karachi,SE,3,806,1011,89,2.13,1.69,61,5.5,7.7,4.3,Medium,Low,Medium,Beginner,8,8,4,2,4,15,7,Yes,3,Yes,Yes,Middle,Bus,4,Weak,65,11,1,Placed
8366,Female,24,Abbottabad,EE,5,710,669,64,3.3,3.37,70,1.0,5.6,1.6,Medium,High,High,Advanced,10,4,5,1,9,4,8,No,0,No,Yes,Low,Bike,3,Average,70,32,4,Placed
8367,Male,20,Peshawar,DS,8,734,816,79,2.29,2.77,81,2.9,4.5,3.7,High,Low,Medium,Intermediate,9,6,4,6,10,4,2,Yes,4,Yes,Yes,High,Walk,8,Weak,43,24,0,Placed
8368,Female,20,Mardan,ME,4,1098,653,66,2.9,3.4,53,5.8,6.6,3.7,Medium,Medium,Medium,Advanced,0,4,10,1,0,9,5,Yes,11,No,Yes,Middle,Car,4,Average,62,23,1,Placed
8369,Male,23,Islamabad,AI,1,880,647,58,3.86,4.0,96,6.0,5.3,2.2,High,Low,Medium,Intermediate,9,10,2,8,4,1,0,No,0,No,Yes,Low,Bus,6,Good,40,37,3,Placed
8370,Male,24,Abbottabad,DS,4,967,1081,35,2.26,2.07,73,3.1,4.4,4.6,Medium,High,Medium,Intermediate,10,8,2,4,9,20,1,Yes,6,Yes,Yes,Low,Bus,7,Average,45,4,2,Placed
8371,Female,20,Karachi,AI,1,1095,1080,31,2.44,2.18,73,0.9,8.9,2.9,High,High,Low,Advanced,1,2,5,0,8,14,7,No,0,No,No,High,Bus,8,Good,71,10,1,Placed
8372,Male,26,Mardan,CS,8,1059,744,58,2.32,2.2,86,3.9,8.2,5.7,High,Low,Medium,Intermediate,4,4,6,1,7,6,6,Yes,10,Yes,No,High,Walk,10,Average,100,44,3,Placed
8373,Male,24,Karachi,ME,4,717,901,56,1.73,2.02,82,7.7,4.3,3.1,High,Low,Low,Intermediate,2,3,3,10,5,0,1,Yes,5,Yes,No,High,Car,4,Weak,43,3,2,Placed
8374,Male,24,Mardan,EE,2,629,861,73,2.64,2.27,42,3.0,4.3,3.5,Low,Medium,High,Beginner,0,1,5,6,5,8,7,No,0,No,No,High,Car,9,Average,69,44,1,Placed
8375,Male,23,Swat,IT,4,668,1022,90,3.38,3.81,49,2.4,4.3,5.0,High,Medium,Low,Intermediate,1,0,3,2,5,4,0,No,0,No,No,High,Bus,8,Weak,83,5,5,Placed
8376,Female,24,Abbottabad,EE,5,774,621,63,1.99,1.5,68,4.4,4.3,4.8,Low,Medium,Medium,Intermediate,8,4,3,4,0,4,1,Yes,12,No,No,High,Walk,2,Fluent,78,50,3,Placed
8377,Female,24,Islamabad,ME,7,705,615,38,2.33,2.31,99,2.8,5.8,4.8,High,High,High,Advanced,0,6,3,0,2,11,2,Yes,7,No,Yes,Middle,Bus,9,Weak,91,17,4,Placed
8378,Male,25,Mardan,BBA,7,946,740,34,3.51,3.95,87,5.6,6.5,5.4,High,Medium,Medium,Advanced,2,4,9,10,10,20,4,No,0,Yes,Yes,High,Car,10,Average,39,17,2,Placed
8379,Female,22,Karachi,ME,8,952,894,65,3.12,2.87,55,1.1,6.7,1.1,Low,Medium,High,Beginner,6,0,1,5,0,20,1,No,0,Yes,No,Low,Bike,1,Weak,96,28,0,Placed
8380,Female,25,Mardan,CS,7,748,1043,78,1.53,1.15,57,3.1,5.0,0.2,Low,High,Medium,Advanced,6,9,0,0,3,8,4,No,0,Yes,Yes,High,Walk,2,Fluent,69,20,5,Not Placed
8381,Female,18,Abbottabad,AI,8,625,870,46,3.67,3.98,49,2.4,5.2,2.4,High,High,Medium,Intermediate,10,0,10,2,9,5,3,No,0,No,No,Low,Bike,2,Weak,80,1,3,Placed
8382,Female,23,Islamabad,DS,1,895,858,91,3.03,2.9,68,1.5,8.4,3.2,Low,Low,High,Beginner,0,7,7,9,6,13,3,No,0,Yes,No,High,Walk,2,Good,97,9,3,Placed
8383,Male,23,Mardan,ME,5,728,752,74,2.55,2.23,43,2.1,4.6,4.0,Medium,Low,Low,Intermediate,4,1,6,10,9,4,3,Yes,3,No,Yes,Low,Car,3,Fluent,93,42,0,Placed
8384,Male,23,Swat,DS,8,982,814,41,1.65,1.32,88,6.4,5.1,3.1,Low,Low,Low,Beginner,10,6,7,8,1,2,5,No,0,No,Yes,Low,Car,5,Average,42,17,5,Placed
8385,Female,21,Peshawar,IT,2,990,998,87,2.81,2.89,89,7.5,5.7,3.3,Medium,Low,High,Advanced,10,5,4,10,7,16,4,Yes,11,Yes,Yes,Middle,Walk,6,Good,82,38,2,Placed
8386,Female,22,Peshawar,ME,6,1021,840,34,3.44,3.72,72,7.7,5.6,5.0,Low,Low,High,Intermediate,1,10,3,7,9,16,3,No,0,Yes,Yes,High,Bike,7,Average,69,37,2,Placed
8387,Male,20,Peshawar,SE,6,778,1096,82,3.07,3.07,57,8.0,8.9,1.5,Medium,Medium,Medium,Beginner,6,4,9,9,1,8,1,No,0,Yes,Yes,Middle,Bike,9,Average,50,33,3,Placed
8388,Male,23,Peshawar,DS,2,697,1046,57,3.21,3.11,44,2.5,4.9,1.9,Low,High,High,Intermediate,9,6,5,5,7,9,0,No,0,No,No,Middle,Car,6,Fluent,94,31,0,Placed
8389,Female,24,Swat,AI,2,1046,761,35,1.77,1.59,95,7.1,5.2,1.1,Low,High,High,Beginner,4,7,6,0,2,15,1,No,0,No,Yes,Middle,Bus,9,Weak,35,0,0,Placed
8390,Female,20,Lahore,AI,2,1087,727,71,2.72,3.06,45,2.8,7.0,3.1,Low,High,High,Advanced,7,9,2,7,1,18,5,Yes,1,No,No,Middle,Car,1,Fluent,57,8,5,Placed
8391,Female,20,Islamabad,EE,3,940,897,47,1.94,2.01,57,2.1,7.5,4.3,High,Low,Low,Intermediate,0,7,9,7,6,12,0,Yes,1,Yes,Yes,Low,Bus,7,Average,88,5,1,Placed
8392,Male,21,Islamabad,ME,8,982,917,90,1.51,1.42,45,7.2,5.8,5.3,Medium,High,High,Intermediate,0,10,3,3,7,3,6,No,0,Yes,Yes,Low,Walk,3,Good,60,25,0,Not Placed
8393,Male,23,Mardan,CS,5,930,794,76,3.03,2.56,55,5.1,7.9,4.4,High,Low,Medium,Beginner,3,1,0,2,0,3,0,No,0,No,Yes,Middle,Walk,2,Good,70,46,3,Placed
8394,Female,25,Swat,DS,6,739,951,79,3.17,2.77,47,4.6,8.2,3.9,Medium,Medium,Medium,Advanced,3,0,8,9,3,6,7,No,0,Yes,No,Low,Car,2,Good,87,36,5,Placed
8395,Male,25,Islamabad,SE,7,649,938,47,3.68,3.7,96,8.0,4.1,0.1,Low,High,Low,Advanced,1,10,5,8,7,18,1,No,0,Yes,No,High,Walk,3,Fluent,51,13,1,Placed
8396,Male,20,Swat,CS,7,686,955,89,3.73,4.0,93,0.8,6.3,3.8,Medium,Low,High,Intermediate,6,0,0,0,10,4,4,Yes,9,Yes,Yes,Middle,Car,10,Average,53,29,2,Placed
8397,Female,20,Karachi,IT,8,689,938,59,2.69,2.88,61,4.8,7.6,1.5,Low,High,High,Beginner,2,8,6,3,7,17,4,Yes,2,Yes,Yes,High,Bus,1,Average,40,35,5,Placed
8398,Male,18,Karachi,DS,2,603,729,87,2.5,2.94,62,7.0,6.2,5.2,High,Medium,Medium,Beginner,1,5,2,8,8,19,7,No,0,No,Yes,Middle,Bus,10,Average,81,36,0,Placed
8399,Male,21,Islamabad,IT,5,877,857,45,2.28,2.49,57,3.1,9.0,4.1,Medium,Low,High,Beginner,3,5,10,6,3,10,1,No,0,Yes,No,High,Car,8,Fluent,60,32,1,Placed
8400,Female,22,Karachi,DS,4,715,825,41,1.72,1.24,52,2.0,4.1,5.7,Medium,High,Low,Advanced,7,4,1,7,5,4,0,No,0,No,Yes,Middle,Car,3,Average,30,17,3,Not Placed
8401,Male,23,Swat,DS,6,759,1049,67,3.93,3.72,44,4.5,4.6,1.5,Low,Medium,Medium,Beginner,8,0,8,8,2,19,7,No,0,Yes,No,Middle,Walk,6,Weak,68,20,3,Placed
8402,Female,19,Peshawar,CS,3,618,642,89,2.51,2.98,59,8.0,8.5,3.6,High,High,High,Advanced,0,2,9,6,9,14,2,Yes,9,Yes,No,Middle,Walk,4,Fluent,30,47,3,Placed
8403,Male,24,Abbottabad,CS,2,790,728,99,2.09,1.84,71,4.4,8.6,1.8,High,Medium,Medium,Beginner,8,9,10,4,10,2,0,No,0,No,Yes,High,Bike,1,Good,89,37,3,Placed
8404,Male,20,Swat,DS,7,1033,974,91,2.77,2.89,66,6.0,4.9,3.8,Medium,Low,High,Intermediate,6,0,3,0,3,16,0,No,0,Yes,No,High,Car,6,Weak,68,6,2,Placed
8405,Female,23,Swat,DS,2,776,971,89,2.44,2.11,46,5.3,8.3,1.4,Low,High,Medium,Intermediate,8,2,5,7,10,9,0,No,0,Yes,Yes,Middle,Car,1,Good,31,46,5,Placed
8406,Female,18,Swat,EE,5,652,743,32,3.44,3.38,95,3.9,5.7,0.3,Low,Medium,Medium,Beginner,1,10,8,7,1,10,0,No,0,Yes,No,Middle,Bike,8,Average,49,9,1,Placed
8407,Female,23,Islamabad,EE,6,768,739,68,1.97,1.63,87,6.3,8.2,1.9,High,Low,Medium,Beginner,0,4,5,10,2,3,6,Yes,10,Yes,Yes,Middle,Walk,3,Fluent,90,27,1,Placed
8408,Female,24,Swat,ME,6,1009,674,67,2.11,1.66,59,1.6,8.7,0.9,Medium,Medium,Medium,Advanced,10,4,9,10,0,9,2,Yes,11,Yes,No,Middle,Bus,4,Good,36,3,3,Placed
8409,Male,21,Peshawar,AI,6,667,702,32,2.74,2.89,41,3.6,8.3,2.2,Medium,High,Low,Advanced,2,7,3,10,0,10,8,Yes,11,Yes,Yes,Middle,Bus,4,Fluent,91,21,4,Placed
8410,Female,18,Mardan,SE,5,766,1062,40,2.77,3.11,81,3.5,9.0,0.0,Medium,Medium,Low,Intermediate,0,9,4,5,3,0,8,Yes,3,No,No,Low,Bike,9,Good,64,42,2,Placed
8411,Female,24,Abbottabad,BBA,3,837,1002,86,2.06,2.44,96,7.4,4.6,5.7,Low,Low,Medium,Advanced,3,2,5,2,5,16,8,Yes,7,No,Yes,High,Bus,5,Fluent,61,34,1,Placed
8412,Female,22,Islamabad,ME,7,774,787,68,2.58,2.94,40,5.4,5.1,2.4,Low,Low,Low,Beginner,0,7,2,9,2,16,2,No,0,Yes,Yes,High,Car,9,Fluent,51,42,1,Placed
8413,Female,26,Peshawar,ME,4,1025,802,82,1.91,1.68,59,6.9,4.3,3.1,Medium,Low,High,Intermediate,9,2,2,6,4,15,8,Yes,7,Yes,No,High,Bike,6,Fluent,54,8,2,Placed
8414,Female,26,Abbottabad,BBA,4,821,994,69,3.23,3.68,61,6.5,6.2,1.9,Medium,Low,Medium,Intermediate,7,5,1,3,5,18,3,No,0,Yes,No,Low,Car,3,Good,80,24,3,Placed
8415,Female,19,Lahore,BBA,7,941,727,77,2.55,2.61,99,5.7,9.0,0.4,High,High,High,Intermediate,1,1,7,5,10,10,3,No,0,Yes,No,High,Car,4,Weak,34,2,5,Placed
8416,Male,18,Swat,AI,4,880,1039,40,2.26,2.58,92,2.1,4.7,4.2,Medium,High,Medium,Advanced,8,7,10,4,2,20,4,No,0,No,No,Middle,Bike,5,Weak,70,8,4,Placed
8417,Female,25,Mardan,SE,6,848,632,34,2.78,3.11,81,7.7,8.8,3.4,High,Low,High,Beginner,10,1,3,7,2,15,5,Yes,4,Yes,Yes,Middle,Bus,1,Average,82,48,4,Placed
8418,Male,20,Karachi,DS,8,684,628,30,3.15,2.84,57,1.9,6.3,3.1,High,Medium,Low,Beginner,0,10,7,2,8,18,8,No,0,Yes,Yes,High,Walk,2,Fluent,75,16,2,Placed
8419,Female,25,Karachi,AI,7,662,636,36,2.56,2.77,86,7.2,4.8,0.0,Medium,High,Low,Advanced,4,2,4,4,0,3,4,Yes,5,No,Yes,Low,Bike,5,Weak,76,31,1,Placed
8420,Female,26,Abbottabad,DS,1,732,1004,33,3.15,3.46,61,5.7,4.9,5.7,High,Low,High,Intermediate,3,6,8,1,0,11,4,Yes,8,No,Yes,Low,Bus,3,Good,69,15,0,Placed
8421,Female,20,Lahore,AI,7,1094,822,95,2.64,2.72,70,2.1,8.4,5.9,Medium,Medium,Medium,Advanced,7,6,3,7,2,9,0,Yes,3,No,Yes,Low,Car,6,Fluent,43,40,2,Placed
8422,Male,19,Swat,SE,2,663,893,87,2.42,2.81,55,6.2,4.6,0.8,Medium,Low,Low,Intermediate,3,5,5,10,10,9,7,Yes,5,No,Yes,High,Bus,10,Average,52,11,1,Placed
8423,Female,20,Islamabad,AI,6,756,730,66,3.02,2.85,84,3.6,5.0,1.4,Medium,High,High,Advanced,7,4,4,4,1,16,5,Yes,3,Yes,Yes,Low,Bus,2,Fluent,79,18,0,Placed
8424,Male,18,Abbottabad,SE,8,721,950,77,3.78,3.58,76,2.0,7.8,5.4,Low,High,High,Intermediate,7,5,9,9,9,17,8,Yes,8,No,Yes,Middle,Bike,4,Good,55,15,0,Placed
8425,Male,26,Swat,EE,3,646,942,92,1.74,2.07,92,7.3,5.5,1.5,Medium,Medium,High,Beginner,2,0,7,0,10,15,7,No,0,Yes,Yes,Low,Bus,4,Average,75,28,3,Placed
8426,Female,24,Islamabad,IT,2,917,1007,43,3.11,3.13,81,1.3,4.1,1.5,Low,Medium,Low,Advanced,3,2,8,10,4,2,8,Yes,8,No,No,Low,Car,10,Fluent,38,29,1,Placed
8427,Male,23,Abbottabad,AI,1,781,1032,55,3.3,2.88,45,8.0,6.7,2.6,Medium,High,Low,Intermediate,3,9,3,7,2,7,7,No,0,No,Yes,High,Car,10,Average,70,29,2,Placed
8428,Male,18,Swat,EE,4,650,1010,51,2.93,2.45,68,7.4,5.3,5.9,Low,High,Low,Advanced,4,3,6,0,5,4,2,Yes,2,No,Yes,Middle,Bike,2,Weak,93,6,5,Placed
8429,Male,19,Swat,IT,5,914,654,30,3.24,3.21,41,3.1,5.5,3.1,Medium,Medium,Low,Beginner,6,1,6,0,7,11,1,Yes,9,No,Yes,Middle,Bike,5,Weak,60,1,0,Placed
8430,Male,19,Mardan,BBA,3,863,1095,97,3.23,3.63,62,7.6,4.9,3.1,Low,Low,High,Beginner,4,4,3,5,9,13,7,No,0,No,No,Middle,Car,5,Good,31,23,4,Placed
8431,Male,25,Peshawar,SE,3,735,978,51,2.31,2.72,62,2.2,6.2,4.6,High,Low,High,Advanced,1,4,9,1,9,5,8,Yes,4,Yes,No,Low,Bike,2,Weak,94,39,5,Placed
8432,Female,19,Peshawar,SE,7,706,655,44,2.54,2.16,92,4.6,7.4,1.5,High,Low,High,Advanced,1,0,8,5,10,12,4,Yes,3,No,No,High,Bus,2,Average,54,44,3,Placed
8433,Female,24,Karachi,AI,6,784,1073,91,2.23,2.43,49,2.9,6.3,5.2,Medium,Low,Medium,Advanced,9,5,10,6,9,10,5,No,0,Yes,No,Middle,Car,5,Average,31,43,5,Placed
8434,Male,22,Peshawar,AI,2,997,968,80,2.31,2.22,95,3.5,8.8,1.4,Medium,Medium,Low,Beginner,9,9,8,10,4,14,2,Yes,6,No,No,High,Bus,9,Good,43,19,2,Placed
8435,Female,23,Mardan,CS,4,654,773,67,2.05,2.53,63,5.3,8.4,1.7,Medium,High,Low,Intermediate,2,7,8,9,6,10,0,Yes,8,No,No,Middle,Bike,1,Good,60,17,4,Placed
8436,Female,23,Lahore,BBA,7,977,1002,79,3.45,3.19,63,5.0,8.1,3.3,Low,High,Medium,Intermediate,9,3,9,1,7,12,3,Yes,3,No,Yes,Middle,Bike,10,Weak,56,43,0,Placed
8437,Female,25,Peshawar,BBA,2,896,802,34,3.5,3.73,73,1.4,5.5,0.9,Low,Low,Medium,Beginner,6,6,9,2,6,7,0,No,0,Yes,No,High,Bus,8,Weak,73,38,3,Placed
8438,Female,22,Peshawar,IT,5,658,784,30,2.6,2.29,80,8.0,4.2,4.4,Low,Low,Medium,Beginner,9,2,5,3,6,15,2,Yes,3,No,No,High,Car,3,Good,56,6,4,Placed
8439,Female,23,Peshawar,CS,1,1084,695,47,2.35,2.68,42,3.7,4.9,0.2,Low,Medium,Medium,Advanced,3,9,6,10,5,7,0,No,0,Yes,Yes,High,Bus,8,Weak,34,19,0,Placed
8440,Male,22,Islamabad,AI,7,993,767,80,2.88,2.65,42,7.5,7.5,1.9,Low,Medium,Medium,Advanced,10,5,7,9,7,17,5,No,0,Yes,Yes,Low,Bus,8,Good,74,1,1,Placed
8441,Female,20,Islamabad,AI,1,686,965,73,3.34,3.08,68,7.3,4.6,5.0,High,High,High,Beginner,8,7,6,6,7,11,1,Yes,3,Yes,Yes,High,Walk,6,Fluent,57,31,5,Placed
8442,Male,26,Peshawar,IT,2,736,745,98,1.95,1.9,88,2.3,6.0,3.6,High,Medium,High,Advanced,9,3,4,10,6,13,3,No,0,No,No,High,Walk,9,Good,31,2,0,Placed
8443,Female,19,Islamabad,BBA,3,763,621,55,3.93,3.6,94,6.2,5.4,0.2,Low,Low,Medium,Advanced,1,5,2,4,0,9,5,Yes,8,Yes,No,Middle,Bus,2,Good,32,44,4,Placed
8444,Female,18,Mardan,SE,1,1010,1000,90,3.57,3.22,98,3.4,5.6,5.2,High,Low,High,Beginner,8,2,6,1,10,1,5,Yes,3,No,Yes,High,Walk,4,Fluent,91,38,2,Placed
8445,Male,25,Abbottabad,IT,2,754,1089,49,1.51,1.49,41,4.4,8.9,4.8,High,High,High,Advanced,1,1,2,3,2,3,4,Yes,8,No,Yes,High,Bike,8,Weak,99,3,2,Placed
8446,Female,24,Lahore,SE,7,772,637,48,2.43,2.36,69,7.9,9.0,2.9,Medium,High,High,Beginner,10,8,1,6,5,20,8,No,0,Yes,Yes,Low,Bus,5,Fluent,68,24,1,Placed
8447,Male,20,Abbottabad,IT,1,832,693,37,2.97,2.62,44,4.4,6.2,3.0,Low,Medium,Low,Intermediate,9,2,5,10,9,14,4,Yes,10,No,Yes,Low,Walk,5,Fluent,45,27,4,Placed
8448,Female,21,Lahore,AI,4,656,692,59,2.62,2.21,81,0.7,6.2,3.2,High,Medium,Low,Beginner,0,8,8,8,7,6,3,No,0,Yes,Yes,Low,Car,2,Average,91,6,3,Placed
8449,Female,26,Mardan,ME,8,756,865,53,1.56,1.32,68,0.9,5.7,3.3,Medium,Low,Low,Beginner,10,0,2,5,5,13,1,Yes,3,No,No,Middle,Walk,7,Fluent,80,7,3,Placed
8450,Female,25,Karachi,CS,8,837,702,57,1.74,2.11,92,2.1,7.3,2.8,Medium,Medium,Low,Advanced,5,10,10,7,10,13,8,No,0,No,Yes,Low,Bus,4,Good,71,18,2,Placed
8451,Female,26,Karachi,DS,7,1068,634,33,1.86,1.62,58,5.4,4.6,3.8,Medium,Low,Medium,Beginner,4,9,3,7,3,20,8,No,0,No,No,Middle,Bike,5,Weak,77,27,0,Placed
